User_ID,Timestamp,Destination,Duration_Days,Travelers_Count,Budget_Allocated,Review_Text,Sentiment_Label,Polarity_Score
USR-0434,2025-10-01 15:19:48,Dubai,3,1,798.24,Brilliant night-life in Dubai. The city grid lighting was mesmerising.,Positive,0.5457
USR-0644,2025-10-03 07:15:39,Chennai,10,5,1292.28,Stunning waterfront views in Chennai. The smart park technology was a highlight!,Positive,0.3803
USR-1064,2025-10-03 20:16:13,Chennai,1,6,71.08,Stunning waterfront views in Chennai. The smart park technology was a highlight!,Positive,0.6145
USR-1145,2025-10-05 09:32:29,Tokyo,8,6,3441.32,Amazing dining and cultural immersion in Tokyo. Would visit again in a heartbeat!,Positive,0.2203
USR-1022,2025-10-06 00:08:47,Singapore,5,4,1995.74,The heritage walk in Singapore combined with AR guides was next-level tourism.,Positive,0.5535
USR-1041,2025-10-06 12:46:05,Dubai,3,7,1416.25,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,-0.032
USR-1090,2025-10-06 14:19:30,Dubai,4,1,1748.93,Dubai has potential but the smart city rollout still feels incomplete.,Neutral,-0.1325
USR-0010,2025-10-06 19:51:38,Abu Dhabi,7,2,1986.23,Our trip to Abu Dhabi was seamless. Loved the eco-friendly pod shuttles.,Positive,0.5961
USR-1007,2025-10-07 00:55:18,Chennai,6,8,841.34,Mixed feelings about Chennai. The tech was impressive but the food was mediocre.,Neutral,0.1314
USR-1152,2025-10-07 05:18:17,Dubai,7,5,3147.28,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.9332
USR-0189,2025-10-08 07:18:38,Singapore,5,4,1997.44,Singapore was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.2525
USR-0471,2025-10-08 07:35:55,Kuala Lumpur,8,1,1159.94,Safety concerns near the old quarter in Kuala Lumpur. Not enough patrol drones visible.,Negative,-0.7906
USR-0793,2025-10-08 11:21:30,Dubai,2,1,810.46,Safety concerns near the old quarter in Dubai. Not enough patrol drones visible.,Negative,-0.3913
USR-1179,2025-10-09 08:19:30,Bangkok,3,3,396.66,Standard tourism experience in Bangkok. The AR guide was useful but buggy.,Neutral,-0.0964
USR-0510,2025-10-09 13:55:58,Tokyo,10,4,4493.12,Brilliant night-life in Tokyo. The city grid lighting was mesmerising.,Positive,0.9833
USR-0111,2025-10-10 21:34:49,Kuala Lumpur,1,4,144.56,The hotel in Kuala Lumpur was nothing like the virtual tour preview. Very misleading.,Negative,-0.7714
USR-0093,2025-10-11 05:35:48,Dubai,1,5,424.73,Absolutely loved the Dubai experience! The smart city infrastructure was incredible.,Positive,0.9924
USR-0689,2025-10-11 12:22:58,Kuala Lumpur,5,7,912.61,The smart kiosk in Kuala Lumpur kept malfunctioning. Ruined our booking experience.,Negative,-0.7628
USR-0508,2025-10-12 02:35:21,Dubai,3,5,1214.02,The heritage walk in Dubai combined with AR guides was next-level tourism.,Positive,0.4784
USR-1160,2025-10-12 03:21:12,Bangkok,8,3,1400.59,The hotel in Bangkok was nothing like the virtual tour preview. Very misleading.,Negative,-0.4067
USR-0523,2025-10-14 02:41:14,Tokyo,8,1,2809.76,Our trip to Tokyo was seamless. Loved the eco-friendly pod shuttles.,Positive,0.2772
USR-0378,2025-10-14 09:46:01,Tokyo,1,1,302.7,Stunning waterfront views in Tokyo. The smart park technology was a highlight!,Positive,0.4587
USR-0091,2025-10-14 18:41:05,Tokyo,3,1,1051.04,Fantastic culinary tour in Tokyo. The food markets were vibrant and authentic.,Positive,0.7032
USR-1168,2025-10-14 22:46:15,Chennai,2,5,213.09,Mixed feelings about Chennai. The tech was impressive but the food was mediocre.,Neutral,-0.1031
USR-0017,2025-10-15 12:40:24,Chennai,6,3,557.54,A decent trip to Chennai. Nothing extraordinary but no major complaints.,Neutral,-0.1978
USR-1199,2025-10-15 16:20:09,Kuala Lumpur,9,7,2069.34,"Kuala Lumpur was okay overall. Some attractions were great, others were average.",Neutral,-0.0859
USR-0985,2025-10-16 16:39:45,Singapore,7,6,2062.97,Language barrier issues in Singapore despite the AI translator app promising full coverage.,Negative,-0.5645
USR-0770,2025-10-16 19:40:12,Madurai,5,2,448.64,Amazing dining and cultural immersion in Madurai. Would visit again in a heartbeat!,Positive,0.8332
USR-0957,2025-10-17 07:17:01,Madurai,1,4,69.55,Madurai has potential but the smart city rollout still feels incomplete.,Neutral,-0.1945
USR-1035,2025-10-17 10:10:49,Singapore,5,2,1053.29,A decent trip to Singapore. Nothing extraordinary but no major complaints.,Neutral,-0.1052
USR-0329,2025-10-17 10:38:27,Dubai,7,2,2503.78,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.4696
USR-0645,2025-10-17 18:11:07,Dubai,7,2,3347.15,The heritage walk in Dubai combined with AR guides was next-level tourism.,Positive,0.6626
USR-0431,2025-10-17 22:51:39,Singapore,1,7,231.74,Language barrier issues in Singapore despite the AI translator app promising full coverage.,Negative,-0.216
USR-0261,2025-10-19 03:32:39,Bangkok,5,6,969.61,The heritage walk in Bangkok combined with AR guides was next-level tourism.,Positive,0.7568
USR-0907,2025-10-19 15:02:32,Singapore,6,3,1139.03,Amazing dining and cultural immersion in Singapore. Would visit again in a heartbeat!,Positive,0.3255
USR-0344,2025-10-20 04:46:19,Bangkok,2,4,354.56,The hotel in Bangkok was nothing like the virtual tour preview. Very misleading.,Negative,-0.4588
USR-1172,2025-10-20 13:26:35,Tokyo,5,3,1033.57,The heritage walk in Tokyo combined with AR guides was next-level tourism.,Positive,0.4623
USR-0012,2025-10-22 00:23:32,Madurai,8,2,395.83,The smart kiosk in Madurai kept malfunctioning. Ruined our booking experience.,Negative,-0.8521
USR-0648,2025-10-22 13:59:37,Dubai,2,7,448.48,The heritage walk in Dubai combined with AR guides was next-level tourism.,Positive,0.9121
USR-0020,2025-10-22 17:33:43,Singapore,3,8,770.43,Stunning waterfront views in Singapore. The smart park technology was a highlight!,Positive,0.2508
USR-0666,2025-10-23 03:42:47,Kuala Lumpur,5,3,1080.33,"Visited Kuala Lumpur for 3 days. Some good moments, some forgettable ones.",Neutral,0.1804
USR-0320,2025-10-23 20:34:21,Kuala Lumpur,10,6,2023.55,Fantastic culinary tour in Kuala Lumpur. The food markets were vibrant and authentic.,Positive,0.8987
USR-1132,2025-10-24 06:03:51,Kuala Lumpur,5,8,257.87,The hotel in Kuala Lumpur was nothing like the virtual tour preview. Very misleading.,Negative,-0.8754
USR-1093,2025-10-24 09:12:56,Dubai,5,1,2992.59,Dubai has potential but the smart city rollout still feels incomplete.,Neutral,-0.0156
USR-0868,2025-10-25 02:16:51,Singapore,9,1,2664.93,Our trip to Singapore was seamless. Loved the eco-friendly pod shuttles.,Positive,0.8785
USR-0940,2025-10-25 12:26:52,Dubai,7,5,2158.82,Long wait times at Dubai attractions despite having smart-pass tickets.,Negative,-0.7921
USR-0658,2025-10-26 03:24:43,Dubai,9,6,3167.23,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.7747
USR-0109,2025-10-27 04:33:47,Chennai,9,2,1073.34,Fantastic culinary tour in Chennai. The food markets were vibrant and authentic.,Positive,0.245
USR-0673,2025-10-27 05:21:19,Dubai,10,6,3310.88,Absolutely loved the Dubai experience! The smart city infrastructure was incredible.,Positive,0.8243
USR-1037,2025-10-27 14:15:28,Singapore,8,5,2729.3,Long wait times at Singapore attractions despite having smart-pass tickets.,Negative,-0.9418
USR-0248,2025-10-27 21:01:46,Tokyo,8,7,3284.53,"Visited Tokyo for 3 days. Some good moments, some forgettable ones.",Neutral,-0.0597
USR-0511,2025-10-28 02:03:50,Singapore,5,2,957.86,Brilliant night-life in Singapore. The city grid lighting was mesmerising.,Positive,0.7491
USR-1075,2025-10-28 21:45:48,Abu Dhabi,3,2,1252.59,Fantastic culinary tour in Abu Dhabi. The food markets were vibrant and authentic.,Positive,0.66
USR-0674,2025-10-29 05:06:27,Madurai,5,7,515.21,The autonomous transit in Madurai was world-class. Highly recommend for families.,Positive,0.3637
USR-0870,2025-10-29 15:57:06,Bangkok,9,6,1556.9,Stunning waterfront views in Bangkok. The smart park technology was a highlight!,Positive,0.7728
USR-0294,2025-10-29 20:53:00,Tokyo,4,3,1435.3,Tokyo has potential but the smart city rollout still feels incomplete.,Neutral,0.0505
USR-0717,2025-10-30 00:25:27,Dubai,8,7,2062.51,Absolutely loved the Dubai experience! The smart city infrastructure was incredible.,Positive,0.7254
USR-0141,2025-10-30 12:22:26,Dubai,4,7,2185.89,Fantastic culinary tour in Dubai. The food markets were vibrant and authentic.,Positive,0.2314
USR-0143,2025-10-30 21:52:40,Tokyo,6,5,1862.71,Tokyo has potential but the smart city rollout still feels incomplete.,Neutral,0.1225
USR-0064,2025-10-31 05:59:20,Bangkok,7,1,958.42,Stunning waterfront views in Bangkok. The smart park technology was a highlight!,Positive,0.6147
USR-0430,2025-10-31 06:35:06,Chennai,9,1,1620.48,Long wait times at Chennai attractions despite having smart-pass tickets.,Negative,-0.3803
USR-0802,2025-10-31 11:45:47,Singapore,3,6,809.74,Fantastic culinary tour in Singapore. The food markets were vibrant and authentic.,Positive,0.7235
USR-1134,2025-10-31 16:37:46,Dubai,4,3,682.76,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,0.1815
USR-0790,2025-11-01 06:46:05,Dubai,9,4,4077.52,Language barrier issues in Dubai despite the AI translator app promising full coverage.,Negative,-0.7888
USR-1068,2025-11-02 04:07:17,Singapore,4,2,676.17,Mixed feelings about Singapore. The tech was impressive but the food was mediocre.,Neutral,0.1988
USR-0148,2025-11-03 01:04:11,Abu Dhabi,9,1,3696.86,Disappointed with Abu Dhabi. The transit pods were frequently delayed or overcrowded.,Negative,-0.806
USR-0540,2025-11-03 10:37:04,Dubai,9,7,3075.2,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.6133
USR-0860,2025-11-03 19:18:33,Dubai,10,7,5224.7,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.5592
USR-0366,2025-11-04 09:37:33,Singapore,9,2,2230.15,A decent trip to Singapore. Nothing extraordinary but no major complaints.,Neutral,0.1537
USR-0621,2025-11-05 01:45:26,Dubai,10,4,4115.77,Dubai exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.2385
USR-1162,2025-11-05 04:36:41,Singapore,9,2,2432.21,Our trip to Singapore was seamless. Loved the eco-friendly pod shuttles.,Positive,0.7992
USR-0553,2025-11-05 08:30:54,Singapore,3,1,1054.46,Singapore has potential but the smart city rollout still feels incomplete.,Neutral,0.0896
USR-0359,2025-11-05 09:56:35,Abu Dhabi,6,2,945.8,Absolutely loved the Abu Dhabi experience! The smart city infrastructure was incredible.,Positive,0.4279
USR-0473,2025-11-06 06:14:23,Dubai,2,5,998.54,"Visited Dubai for 3 days. Some good moments, some forgettable ones.",Neutral,-0.1739
USR-0045,2025-11-06 21:45:19,Dubai,4,5,1725.41,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.8538
USR-0509,2025-11-08 03:22:57,Abu Dhabi,6,1,2517.27,"Abu Dhabi was okay overall. Some attractions were great, others were average.",Neutral,-0.0591
USR-0196,2025-11-08 05:43:41,Dubai,2,2,399.37,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.5351
USR-1036,2025-11-08 07:02:03,Chennai,3,2,168.29,The heritage walk in Chennai combined with AR guides was next-level tourism.,Positive,0.838
USR-0316,2025-11-08 22:41:17,Bangkok,1,8,149.63,Bangkok has potential but the smart city rollout still feels incomplete.,Neutral,0.0601
USR-0799,2025-11-09 10:59:40,Bangkok,7,7,1148.39,The autonomous transit in Bangkok was world-class. Highly recommend for families.,Positive,0.8864
USR-0114,2025-11-09 13:17:12,Singapore,7,6,1966.61,"Visited Singapore for 3 days. Some good moments, some forgettable ones.",Neutral,0.0092
USR-0214,2025-11-09 15:18:09,Dubai,8,5,2652.08,Stunning waterfront views in Dubai. The smart park technology was a highlight!,Positive,0.5038
USR-1053,2025-11-10 05:37:40,Kuala Lumpur,9,7,849.79,Poor waste management in certain Kuala Lumpur tourist zones. Expected better.,Negative,-0.7909
USR-0227,2025-11-10 22:22:08,Dubai,6,2,1546.06,Brilliant night-life in Dubai. The city grid lighting was mesmerising.,Positive,0.7752
USR-0844,2025-11-12 17:56:35,Singapore,8,6,3215.58,The autonomous transit in Singapore was world-class. Highly recommend for families.,Positive,0.6421
USR-0549,2025-11-13 01:18:16,Chennai,1,3,33.93,Five-star experience in Chennai. The hotel AI check-in saved us so much time.,Positive,0.2968
USR-0474,2025-11-15 00:23:38,Madurai,8,7,585.78,Fantastic culinary tour in Madurai. The food markets were vibrant and authentic.,Positive,0.2501
USR-0530,2025-11-15 17:59:21,Bangkok,7,4,985.09,Long wait times at Bangkok attractions despite having smart-pass tickets.,Negative,-0.3366
USR-0055,2025-11-16 07:30:06,Dubai,6,7,2053.74,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.9136
USR-0224,2025-11-16 17:37:14,Singapore,3,6,1061.11,Five-star experience in Singapore. The hotel AI check-in saved us so much time.,Positive,0.9315
USR-1057,2025-11-17 06:32:51,Dubai,2,7,746.56,Absolutely loved the Dubai experience! The smart city infrastructure was incredible.,Positive,0.6404
USR-0990,2025-11-17 20:52:38,Dubai,9,5,1942.09,"Dubai was okay overall. Some attractions were great, others were average.",Neutral,0.0226
USR-0228,2025-11-17 23:29:35,Dubai,1,8,214.83,Disappointed with Dubai. The transit pods were frequently delayed or overcrowded.,Negative,-0.6192
USR-0547,2025-11-18 00:29:45,Singapore,1,2,243.77,Our trip to Singapore was seamless. Loved the eco-friendly pod shuttles.,Positive,0.4061
USR-0605,2025-11-18 05:19:15,Abu Dhabi,3,4,858.58,A decent trip to Abu Dhabi. Nothing extraordinary but no major complaints.,Neutral,-0.1096
USR-0350,2025-11-18 16:56:40,Abu Dhabi,8,8,2984.84,A decent trip to Abu Dhabi. Nothing extraordinary but no major complaints.,Neutral,-0.1519
USR-1180,2025-11-19 00:57:33,Chennai,2,4,301.51,A decent trip to Chennai. Nothing extraordinary but no major complaints.,Neutral,-0.1515
USR-0139,2025-11-19 05:41:53,Singapore,4,2,960.92,The heritage walk in Singapore combined with AR guides was next-level tourism.,Positive,0.3416
USR-0237,2025-11-19 17:18:04,Tokyo,5,5,1954.42,Long wait times at Tokyo attractions despite having smart-pass tickets.,Negative,-0.8003
USR-0280,2025-11-19 17:32:20,Dubai,5,6,2538.73,Dubai was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.2544
USR-0736,2025-11-19 19:54:46,Kuala Lumpur,7,8,616.82,Long wait times at Kuala Lumpur attractions despite having smart-pass tickets.,Negative,-0.9452
USR-0140,2025-11-19 22:35:36,Chennai,6,8,529.71,Absolutely loved the Chennai experience! The smart city infrastructure was incredible.,Positive,0.5686
USR-0572,2025-11-19 23:55:26,Bangkok,8,6,933.63,Brilliant night-life in Bangkok. The city grid lighting was mesmerising.,Positive,0.9107
USR-0613,2025-11-20 12:16:09,Chennai,9,7,961.96,Chennai was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.3285
USR-0948,2025-11-20 17:12:24,Dubai,6,5,970.11,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,0.0756
USR-0977,2025-11-22 02:37:47,Tokyo,5,5,2142.71,Tokyo has potential but the smart city rollout still feels incomplete.,Neutral,-0.0692
USR-0529,2025-11-22 06:37:50,Tokyo,8,6,1929.4,Tokyo was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.9249
USR-0833,2025-11-23 01:56:04,Chennai,9,4,1286.33,Five-star experience in Chennai. The hotel AI check-in saved us so much time.,Positive,0.843
USR-1017,2025-11-23 21:36:45,Singapore,1,5,298.94,The autonomous transit in Singapore was world-class. Highly recommend for families.,Positive,0.8607
USR-0776,2025-11-25 00:30:08,Abu Dhabi,6,2,2194.64,Amazing dining and cultural immersion in Abu Dhabi. Would visit again in a heartbeat!,Positive,0.255
USR-1085,2025-11-25 01:51:09,Dubai,7,5,2562.34,Disappointed with Dubai. The transit pods were frequently delayed or overcrowded.,Negative,-0.904
USR-0065,2025-11-25 13:25:51,Tokyo,8,5,3296.47,"Visited Tokyo for 3 days. Some good moments, some forgettable ones.",Neutral,-0.0562
USR-0128,2025-11-27 05:17:58,Singapore,1,2,318.58,Poor waste management in certain Singapore tourist zones. Expected better.,Negative,-0.7135
USR-0743,2025-11-27 05:27:28,Chennai,8,4,802.2,The autonomous transit in Chennai was world-class. Highly recommend for families.,Positive,0.7241
USR-0915,2025-11-29 03:09:10,Abu Dhabi,6,1,1759.64,The autonomous transit in Abu Dhabi was world-class. Highly recommend for families.,Positive,0.8754
USR-1150,2025-11-29 16:13:42,Dubai,6,6,1662.92,Mixed feelings about Dubai. The tech was impressive but the food was mediocre.,Neutral,-0.1177
USR-1100,2025-11-29 19:57:52,Abu Dhabi,7,1,2194.85,Stunning waterfront views in Abu Dhabi. The smart park technology was a highlight!,Positive,0.6164
USR-0092,2025-11-30 19:48:18,Tokyo,9,3,2349.92,Mixed feelings about Tokyo. The tech was impressive but the food was mediocre.,Neutral,0.1214
USR-0323,2025-12-01 01:05:05,Kuala Lumpur,9,4,1572.31,Five-star experience in Kuala Lumpur. The hotel AI check-in saved us so much time.,Positive,0.3437
USR-0663,2025-12-02 10:13:45,Abu Dhabi,6,7,2993.85,Amazing dining and cultural immersion in Abu Dhabi. Would visit again in a heartbeat!,Positive,0.2948
USR-0216,2025-12-02 13:35:52,Abu Dhabi,10,1,4679.31,Our trip to Abu Dhabi was seamless. Loved the eco-friendly pod shuttles.,Positive,0.9588
USR-1046,2025-12-03 04:52:11,Dubai,9,2,4616.25,"Visited Dubai for 3 days. Some good moments, some forgettable ones.",Neutral,0.1518
USR-0167,2025-12-03 17:27:42,Madurai,8,2,755.41,Our trip to Madurai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.8645
USR-1006,2025-12-03 20:06:20,Dubai,9,6,2427.46,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.6765
USR-0034,2025-12-04 16:36:42,Kuala Lumpur,2,5,340.41,Amazing dining and cultural immersion in Kuala Lumpur. Would visit again in a heartbeat!,Positive,0.9774
USR-0838,2025-12-04 20:40:06,Singapore,2,1,511.81,"Visited Singapore for 3 days. Some good moments, some forgettable ones.",Neutral,0.1449
USR-0168,2025-12-05 06:04:07,Bangkok,8,3,966.9,Amazing dining and cultural immersion in Bangkok. Would visit again in a heartbeat!,Positive,0.7847
USR-0170,2025-12-05 07:41:49,Tokyo,8,8,2454.14,Fantastic culinary tour in Tokyo. The food markets were vibrant and authentic.,Positive,0.8362
USR-0108,2025-12-05 22:58:17,Singapore,6,6,1583.95,Fantastic culinary tour in Singapore. The food markets were vibrant and authentic.,Positive,0.9251
USR-0364,2025-12-06 04:53:51,Dubai,6,2,2291.87,"Dubai was okay overall. Some attractions were great, others were average.",Neutral,-0.0066
USR-1034,2025-12-06 23:35:23,Dubai,6,6,2061.49,Fantastic culinary tour in Dubai. The food markets were vibrant and authentic.,Positive,0.9654
USR-0215,2025-12-07 00:25:00,Singapore,9,8,1655.71,The autonomous transit in Singapore was world-class. Highly recommend for families.,Positive,0.6416
USR-0901,2025-12-07 09:00:55,Dubai,1,7,355.9,The hotel in Dubai was nothing like the virtual tour preview. Very misleading.,Negative,-0.4282
USR-0213,2025-12-08 02:24:49,Dubai,10,5,4424.03,The smart kiosk in Dubai kept malfunctioning. Ruined our booking experience.,Negative,-0.346
USR-0492,2025-12-08 10:50:25,Singapore,1,3,519.48,Singapore has potential but the smart city rollout still feels incomplete.,Neutral,-0.0478
USR-0443,2025-12-08 13:17:05,Singapore,7,7,2256.89,The hotel in Singapore was nothing like the virtual tour preview. Very misleading.,Negative,-0.4489
USR-0922,2025-12-08 13:21:20,Madurai,1,5,94.31,Five-star experience in Madurai. The hotel AI check-in saved us so much time.,Positive,0.3282
USR-0374,2025-12-08 13:46:23,Madurai,6,3,274.53,"Madurai was okay overall. Some attractions were great, others were average.",Neutral,-0.1454
USR-0135,2025-12-08 15:49:10,Abu Dhabi,4,5,626.78,The smart kiosk in Abu Dhabi kept malfunctioning. Ruined our booking experience.,Negative,-0.6327
USR-0194,2025-12-09 02:56:00,Bangkok,8,8,444.25,Our trip to Bangkok was seamless. Loved the eco-friendly pod shuttles.,Positive,0.4776
USR-1043,2025-12-09 07:01:03,Tokyo,2,7,504.76,Absolutely loved the Tokyo experience! The smart city infrastructure was incredible.,Positive,0.5327
USR-0949,2025-12-10 02:11:39,Tokyo,2,4,478.11,Poor waste management in certain Tokyo tourist zones. Expected better.,Negative,-0.3877
USR-0268,2025-12-10 02:26:23,Dubai,3,2,1588.37,Safety concerns near the old quarter in Dubai. Not enough patrol drones visible.,Negative,-0.9391
USR-0089,2025-12-10 04:24:39,Bangkok,5,3,713.22,Standard tourism experience in Bangkok. The AR guide was useful but buggy.,Neutral,-0.1715
USR-0542,2025-12-10 14:29:18,Singapore,2,6,447.18,Language barrier issues in Singapore despite the AI translator app promising full coverage.,Negative,-0.7652
USR-0131,2025-12-10 18:09:59,Tokyo,9,6,3373.71,Fantastic culinary tour in Tokyo. The food markets were vibrant and authentic.,Positive,0.7633
USR-0317,2025-12-11 12:36:04,Dubai,2,8,648.52,The smart kiosk in Dubai kept malfunctioning. Ruined our booking experience.,Negative,-0.3054
USR-0458,2025-12-11 19:37:41,Dubai,6,6,2097.98,"Dubai was okay overall. Some attractions were great, others were average.",Neutral,0.0831
USR-1054,2025-12-12 00:16:50,Abu Dhabi,2,8,613.55,Long wait times at Abu Dhabi attractions despite having smart-pass tickets.,Negative,-0.589
USR-0403,2025-12-12 00:27:50,Bangkok,6,4,797.41,Fantastic culinary tour in Bangkok. The food markets were vibrant and authentic.,Positive,0.5516
USR-1014,2025-12-12 02:37:07,Singapore,2,7,499.54,The heritage walk in Singapore combined with AR guides was next-level tourism.,Positive,0.2437
USR-0298,2025-12-12 09:43:53,Singapore,4,8,690.77,Singapore exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.838
USR-1112,2025-12-13 03:50:22,Singapore,2,6,586.77,Mixed feelings about Singapore. The tech was impressive but the food was mediocre.,Neutral,-0.1558
USR-0702,2025-12-13 05:54:52,Tokyo,4,4,1423.13,Safety concerns near the old quarter in Tokyo. Not enough patrol drones visible.,Negative,-0.6828
USR-0863,2025-12-13 10:15:20,Tokyo,5,5,1372.48,Amazing dining and cultural immersion in Tokyo. Would visit again in a heartbeat!,Positive,0.8182
USR-1055,2025-12-14 05:57:13,Dubai,2,8,331.98,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.7877
USR-0179,2025-12-15 02:34:44,Dubai,8,8,3464.27,Absolutely loved the Dubai experience! The smart city infrastructure was incredible.,Positive,0.2268
USR-0588,2025-12-15 09:20:17,Abu Dhabi,6,7,1980.55,Abu Dhabi has potential but the smart city rollout still feels incomplete.,Neutral,0.1058
USR-1188,2025-12-15 21:45:27,Dubai,2,4,605.75,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,0.1691
USR-0411,2025-12-15 23:55:02,Abu Dhabi,3,5,614.07,Brilliant night-life in Abu Dhabi. The city grid lighting was mesmerising.,Positive,0.862
USR-0381,2025-12-16 07:38:37,Tokyo,9,1,1354.79,Poor waste management in certain Tokyo tourist zones. Expected better.,Negative,-0.7336
USR-0615,2025-12-16 08:38:02,Dubai,6,2,1292.48,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.8742
USR-0133,2025-12-16 13:54:30,Abu Dhabi,3,8,610.52,Language barrier issues in Abu Dhabi despite the AI translator app promising full coverage.,Negative,-0.2767
USR-1078,2025-12-18 17:39:20,Dubai,6,5,2558.42,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.8267
USR-0805,2025-12-19 03:27:49,Singapore,7,2,2090.89,Disappointed with Singapore. The transit pods were frequently delayed or overcrowded.,Negative,-0.5352
USR-0580,2025-12-19 04:35:26,Dubai,8,1,4366.68,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.2316
USR-0321,2025-12-19 09:52:06,Bangkok,9,5,1434.19,Brilliant night-life in Bangkok. The city grid lighting was mesmerising.,Positive,0.9299
USR-0208,2025-12-19 15:45:26,Chennai,5,5,374.19,"Chennai was okay overall. Some attractions were great, others were average.",Neutral,-0.1286
USR-1170,2025-12-20 03:10:05,Singapore,7,8,2050.43,"Singapore was okay overall. Some attractions were great, others were average.",Neutral,0.1079
USR-0151,2025-12-20 04:12:35,Kuala Lumpur,6,4,923.21,Our trip to Kuala Lumpur was seamless. Loved the eco-friendly pod shuttles.,Positive,0.6695
USR-0707,2025-12-20 16:00:55,Madurai,5,6,271.33,Madurai exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.697
USR-0245,2025-12-20 16:14:19,Chennai,9,7,1600.91,Our trip to Chennai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.455
USR-0125,2025-12-20 17:34:21,Abu Dhabi,10,2,3104.72,The heritage walk in Abu Dhabi combined with AR guides was next-level tourism.,Positive,0.8152
USR-0954,2025-12-21 12:49:11,Dubai,4,1,1190.22,Disappointed with Dubai. The transit pods were frequently delayed or overcrowded.,Negative,-0.8133
USR-0238,2025-12-21 19:07:01,Madurai,8,4,731.84,Brilliant night-life in Madurai. The city grid lighting was mesmerising.,Positive,0.9901
USR-0581,2025-12-21 19:20:26,Madurai,9,7,777.09,Disappointed with Madurai. The transit pods were frequently delayed or overcrowded.,Negative,-0.5733
USR-0076,2025-12-22 03:17:01,Chennai,3,5,462.29,Our trip to Chennai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.9701
USR-1071,2025-12-22 06:19:40,Madurai,2,8,199.11,Madurai was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.392
USR-0724,2025-12-22 15:08:23,Singapore,6,6,1833.27,Standard tourism experience in Singapore. The AR guide was useful but buggy.,Neutral,0.072
USR-0681,2025-12-22 15:09:34,Chennai,8,4,743.77,The autonomous transit in Chennai was world-class. Highly recommend for families.,Positive,0.9785
USR-0077,2025-12-22 23:03:40,Tokyo,2,1,435.95,The smart kiosk in Tokyo kept malfunctioning. Ruined our booking experience.,Negative,-0.8749
USR-0360,2025-12-24 02:26:25,Dubai,7,1,2381.16,"Dubai was okay overall. Some attractions were great, others were average.",Neutral,0.0157
USR-0101,2025-12-24 12:40:27,Singapore,4,4,1307.24,A decent trip to Singapore. Nothing extraordinary but no major complaints.,Neutral,-0.1635
USR-0595,2025-12-24 18:40:39,Dubai,4,4,1781.25,A decent trip to Dubai. Nothing extraordinary but no major complaints.,Neutral,-0.0822
USR-0691,2025-12-25 13:15:42,Madurai,3,1,285.5,Poor waste management in certain Madurai tourist zones. Expected better.,Negative,-0.338
USR-0406,2025-12-25 14:20:18,Bangkok,10,8,1970.83,Stunning waterfront views in Bangkok. The smart park technology was a highlight!,Positive,0.756
USR-0377,2025-12-25 15:30:13,Kuala Lumpur,2,5,262.09,Long wait times at Kuala Lumpur attractions despite having smart-pass tickets.,Negative,-0.9315
USR-0059,2025-12-26 08:00:44,Bangkok,3,5,359.83,Mixed feelings about Bangkok. The tech was impressive but the food was mediocre.,Neutral,-0.1938
USR-0380,2025-12-26 09:34:13,Tokyo,9,7,2290.97,Fantastic culinary tour in Tokyo. The food markets were vibrant and authentic.,Positive,0.632
USR-1153,2025-12-26 12:07:08,Dubai,6,8,1656.38,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.9616
USR-0593,2025-12-26 15:01:05,Singapore,1,5,222.03,"Visited Singapore for 3 days. Some good moments, some forgettable ones.",Neutral,-0.0802
